id,fecha,hora,presion_hpa,variacion_hpa,tendencia
6881,2026-07-02,03:45:00,770.7,0.2,Creciente
6882,2026-07-02,04:00:00,771.0,0.3,Creciente
6883,2026-07-02,04:15:00,771.0,0.0,Estable
6884,2026-07-02,04:30:00,771.2,0.2,Creciente
6885,2026-07-02,04:45:00,771.3,0.1,Creciente
6886,2026-07-02,05:00:00,771.3,0.0,Estable
6887,2026-07-02,05:15:00,771.3,0.0,Estable
6888,2026-07-02,05:30:00,771.3,0.0,Estable
6889,2026-07-02,05:45:00,771.3,0.0,Estable
6890,2026-07-02,06:00:00,771.4,0.1,Creciente
6891,2026-07-02,06:15:00,771.3,-0.1,Descendente
6892,2026-07-02,06:30:00,771.3,0.0,Estable
6893,2026-07-02,06:45:00,771.1,-0.2,Descendente
6894,2026-07-02,07:00:00,771.0,-0.1,Descendente
6895,2026-07-02,07:15:00,770.9,-0.1,Descendente
6896,2026-07-02,07:30:00,770.7,-0.2,Descendente
6897,2026-07-02,07:45:00,770.5,-0.2,Descendente
6898,2026-07-02,08:00:00,770.4,-0.1,Descendente
6899,2026-07-02,08:15:00,770.2,-0.2,Descendente
6900,2026-07-02,08:30:00,770.1,-0.1,Descendente
6901,2026-07-02,08:45:00,769.8,-0.3,Descendente
6902,2026-07-02,09:00:00,769.7,-0.1,Descendente
6903,2026-07-02,09:15:00,769.7,0.0,Estable
6904,2026-07-02,09:30:00,769.6,-0.1,Descendente
6905,2026-07-02,09:45:00,769.6,0.0,Estable
6906,2026-07-02,10:00:00,769.5,-0.1,Descendente
6907,2026-07-02,10:15:00,769.3,-0.2,Descendente
6908,2026-07-02,10:30:00,769.4,0.1,Creciente
6909,2026-07-02,10:45:00,769.3,-0.1,Descendente
6910,2026-07-02,11:00:00,769.2,-0.1,Descendente
6911,2026-07-02,11:15:00,769.2,0.0,Estable
6912,2026-07-02,11:30:00,769.4,0.2,Creciente
6913,2026-07-02,11:45:00,769.2,-0.2,Descendente
6914,2026-07-02,12:00:00,769.0,-0.2,Descendente
6915,2026-07-02,12:15:00,768.9,-0.1,Descendente
6916,2026-07-02,12:30:00,768.7,-0.2,Descendente
6917,2026-07-02,12:45:00,768.6,-0.1,Descendente
6918,2026-07-02,13:00:00,768.6,0.0,Estable
6919,2026-07-02,13:15:00,768.6,0.0,Estable
