id,fecha,hora,velocidad_kmh,rafaga_kmh,direccion,direccion_rafaga
55,2026-04-19,13:45:00,1.6,8.0,W,SE
56,2026-04-19,14:00:00,1.6,8.0,SSE,SSE
57,2026-04-19,14:15:00,1.6,6.4,NNW,NNW
58,2026-04-19,14:30:00,3.2,11.3,NW,NW
59,2026-04-19,14:45:00,1.6,11.3,NNW,NW
60,2026-04-19,15:00:00,3.2,11.3,ENE,NNE
61,2026-04-19,15:15:00,1.6,11.3,NNW,NE
62,2026-04-19,15:30:00,0.0,8.0,W,SSE
63,2026-04-19,15:45:00,4.8,14.5,WNW,NW
64,2026-04-19,16:00:00,3.2,14.5,NNW,NE
65,2026-04-19,16:15:00,3.2,11.3,NW,NNE
66,2026-04-19,16:30:00,3.2,16.1,NW,NNW
67,2026-04-19,16:45:00,3.2,17.7,NNW,NNE
68,2026-04-19,17:00:00,3.2,14.5,NW,NW
69,2026-04-19,17:15:00,3.2,14.5,NW,NW
70,2026-04-19,17:30:00,3.2,12.9,N,NE
71,2026-04-19,17:45:00,1.6,8.0,NE,NNE
72,2026-04-19,18:00:00,1.6,11.3,N,NE
73,2026-04-19,18:15:00,1.6,11.3,NW,NNE
74,2026-04-19,18:30:00,3.2,14.5,NW,NE
75,2026-04-19,18:45:00,1.6,8.0,N,NNE
76,2026-04-19,19:00:00,1.6,8.0,NNW,NNE
77,2026-04-19,19:15:00,0.0,6.4,NW,NNW
78,2026-04-19,19:30:00,0.0,4.8,NNE,NNE
79,2026-04-19,19:45:00,0.0,4.8,NNE,NE
80,2026-04-19,20:00:00,0.0,3.2,SSE,SSE
81,2026-04-19,20:15:00,0.0,0.0,,
82,2026-04-19,20:30:00,0.0,0.0,,
83,2026-04-19,20:45:00,0.0,3.2,W,NNW
84,2026-04-19,21:00:00,0.0,8.0,SW,WNW
85,2026-04-19,21:15:00,1.6,8.0,NW,NW
86,2026-04-19,21:30:00,1.6,6.4,W,WNW
87,2026-04-19,21:45:00,0.0,4.8,W,WNW
88,2026-04-19,22:00:00,1.6,9.7,WNW,NW
89,2026-04-19,22:15:00,0.0,3.2,NW,NW
90,2026-04-19,22:30:00,1.6,6.4,W,NNW
91,2026-04-19,22:45:00,1.6,9.7,NW,NNW
92,2026-04-19,23:00:00,1.6,8.0,SW,WNW
93,2026-04-19,23:15:00,1.6,8.0,WSW,WNW
94,2026-04-19,23:30:00,1.6,8.0,WSW,NW
95,2026-04-19,23:45:00,1.6,8.0,NNE,NW
96,2026-04-20,00:15:00,0.0,6.4,WNW,NNW
97,2026-04-20,00:30:00,1.6,6.4,WSW,NW
98,2026-04-20,00:45:00,0.0,8.0,N,NW
99,2026-04-20,01:00:00,0.0,9.7,NNW,N
100,2026-04-20,01:15:00,1.6,11.3,NNW,NNW
101,2026-04-20,01:30:00,1.6,9.7,WNW,NNW
102,2026-04-20,01:45:00,1.6,14.5,NNE,NW
103,2026-04-20,02:00:00,3.2,12.9,NNE,NW
104,2026-04-20,02:15:00,1.6,9.7,NW,NNW
105,2026-04-20,02:30:00,1.6,11.3,N,NW
106,2026-04-20,02:45:00,1.6,6.4,NW,NNW
107,2026-04-20,03:00:00,0.0,3.2,NW,N
108,2026-04-20,03:15:00,0.0,1.6,ESE,NNW
109,2026-04-20,03:30:00,1.6,6.4,WSW,WNW
110,2026-04-20,03:45:00,1.6,6.4,NE,NW
111,2026-04-20,04:00:00,1.6,8.0,W,NW
112,2026-04-20,04:15:00,0.0,1.6,NNE,NW
113,2026-04-20,04:30:00,0.0,0.0,,
114,2026-04-20,04:45:00,0.0,0.0,,
115,2026-04-20,05:00:00,0.0,0.0,,
116,2026-04-20,05:15:00,0.0,0.0,,
117,2026-04-20,05:30:00,0.0,0.0,,
118,2026-04-20,05:45:00,0.0,1.6,NE,NE
119,2026-04-20,06:00:00,0.0,4.8,WNW,NW
120,2026-04-20,06:15:00,0.0,6.4,NW,WNW
121,2026-04-20,06:30:00,1.6,6.4,WNW,NW
122,2026-04-20,06:45:00,1.6,9.7,NNW,NNW
123,2026-04-20,07:00:00,0.0,4.8,NW,NW
124,2026-04-20,07:15:00,0.0,6.4,WSW,NNW
125,2026-04-20,07:30:00,0.0,1.6,E,E
126,2026-04-20,07:45:00,0.0,3.2,ESE,E
127,2026-04-20,08:00:00,0.0,6.4,SW,NNW
128,2026-04-20,08:15:00,0.0,6.4,WSW,NNW
129,2026-04-20,08:30:00,0.0,3.2,WNW,NW
130,2026-04-20,08:45:00,1.6,6.4,ENE,NW
131,2026-04-20,09:00:00,1.6,6.4,NW,NNW
132,2026-04-20,09:15:00,1.6,4.8,WNW,SSE
133,2026-04-20,09:30:00,0.0,4.8,NW,SSE
134,2026-04-20,09:45:00,0.0,6.4,NW,W
135,2026-04-20,10:00:00,1.6,6.4,N,NW
136,2026-04-20,10:15:00,1.6,6.4,WNW,NW
137,2026-04-20,10:30:00,1.6,8.0,NNW,NW
138,2026-04-20,10:45:00,1.6,9.7,NNW,SE
139,2026-04-20,11:00:00,3.2,9.7,SSE,SSE
140,2026-04-20,11:15:00,3.2,9.7,S,SSE
141,2026-04-20,11:30:00,1.6,6.4,WSW,SE
142,2026-04-20,11:45:00,1.6,6.4,SSE,SSE
143,2026-04-20,12:00:00,1.6,9.7,NNE,NNE
144,2026-04-20,12:15:00,1.6,8.0,NNE,NE
145,2026-04-20,12:30:00,1.6,8.0,N,N
146,2026-04-20,12:45:00,1.6,8.0,NE,NE
147,2026-04-20,13:00:00,1.6,9.7,NNW,NW
148,2026-04-20,13:15:00,1.6,8.0,NW,NNE
149,2026-04-20,13:30:00,1.6,8.0,SSE,NE
150,2026-04-20,13:45:00,3.2,11.3,NNE,NW
151,2026-04-20,14:00:00,0.0,4.8,SE,NE
152,2026-04-20,14:15:00,1.6,9.7,WNW,NNE
153,2026-04-20,14:30:00,3.2,11.3,NNW,NW
154,2026-04-20,14:45:00,4.8,16.1,NNW,NNE
155,2026-04-20,15:00:00,3.2,20.9,NNW,NNW
156,2026-04-20,15:15:00,3.2,14.5,NNW,NW
157,2026-04-20,15:30:00,1.6,8.0,N,NW
158,2026-04-20,15:45:00,1.6,9.7,WNW,NNW
159,2026-04-20,16:00:00,3.2,12.9,N,NNW
160,2026-04-20,16:15:00,1.6,12.9,NNW,NNW
161,2026-04-20,16:30:00,1.6,8.0,NNE,NNW
162,2026-04-20,16:45:00,1.6,9.7,NNW,NW
163,2026-04-20,17:00:00,1.6,12.9,NW,NW
164,2026-04-20,17:15:00,1.6,8.0,W,NW
165,2026-04-20,17:30:00,0.0,6.4,NW,NW
166,2026-04-20,17:45:00,0.0,4.8,WNW,E
167,2026-04-20,18:00:00,1.6,9.7,WNW,E
168,2026-04-20,18:15:00,0.0,6.4,SSE,SE
169,2026-04-20,18:30:00,0.0,4.8,S,SSE
170,2026-04-20,18:45:00,0.0,1.6,SE,SE
171,2026-04-20,19:00:00,0.0,0.0,,
172,2026-04-20,19:15:00,0.0,1.6,SE,SE
173,2026-04-20,19:30:00,0.0,1.6,SE,SE
174,2026-04-20,19:45:00,0.0,0.0,,
175,2026-04-20,20:00:00,0.0,1.6,ENE,ENE
176,2026-04-20,20:15:00,0.0,3.2,ESE,ESE
177,2026-04-20,20:30:00,0.0,1.6,SE,SE
178,2026-04-20,20:45:00,0.0,0.0,,
179,2026-04-20,21:00:00,0.0,0.0,,
180,2026-04-20,21:15:00,0.0,1.6,ESE,ESE
181,2026-04-20,21:30:00,0.0,0.0,,
182,2026-04-20,21:45:00,0.0,8.0,WNW,WNW
183,2026-04-20,22:00:00,1.6,6.4,W,W
184,2026-04-20,22:15:00,1.6,14.5,NW,SE
185,2026-04-20,22:30:00,0.0,3.2,ESE,SE
186,2026-04-20,22:45:00,0.0,1.6,SE,SE
187,2026-04-20,23:00:00,0.0,3.2,SSE,SSE
188,2026-04-20,23:15:00,0.0,1.6,SSE,SSE
189,2026-04-20,23:30:00,0.0,3.2,N,NNW
190,2026-04-20,23:45:00,1.6,8.0,NW,NNW
191,2026-04-21,00:15:00,1.6,8.0,WSW,WNW
192,2026-04-21,00:30:00,3.2,9.7,SW,WNW
193,2026-04-21,00:45:00,4.8,17.7,W,NW
194,2026-04-21,01:00:00,1.6,11.3,NW,NNW
195,2026-04-21,01:15:00,1.6,8.0,NNW,WNW
196,2026-04-21,01:30:00,3.2,11.3,NNW,NW
197,2026-04-21,01:45:00,1.6,8.0,W,NNW
198,2026-04-21,02:00:00,0.0,8.0,NW,NNW
199,2026-04-21,02:15:00,0.0,1.6,NE,N
200,2026-04-21,02:30:00,0.0,4.8,W,WNW
201,2026-04-21,02:45:00,0.0,3.2,WNW,WNW
202,2026-04-21,03:00:00,0.0,9.7,SW,WNW
203,2026-04-21,03:15:00,0.0,1.6,W,W
204,2026-04-21,03:30:00,0.0,0.0,,
205,2026-04-21,03:45:00,0.0,0.0,,
206,2026-04-21,04:00:00,0.0,1.6,ESE,NE
207,2026-04-21,04:15:00,0.0,1.6,E,NNE
208,2026-04-21,04:30:00,0.0,1.6,NNE,NNE
209,2026-04-21,04:45:00,0.0,0.0,,
210,2026-04-21,05:00:00,0.0,0.0,,
211,2026-04-21,05:15:00,0.0,1.6,ESE,ESE
212,2026-04-21,05:30:00,0.0,0.0,,
213,2026-04-21,05:45:00,0.0,0.0,,
214,2026-04-21,06:00:00,0.0,0.0,,
215,2026-04-21,06:15:00,0.0,0.0,,
216,2026-04-21,06:30:00,0.0,0.0,,
217,2026-04-21,06:45:00,0.0,0.0,,
218,2026-04-21,07:00:00,0.0,0.0,,
219,2026-04-21,07:15:00,0.0,0.0,,
220,2026-04-21,07:30:00,0.0,0.0,,
221,2026-04-21,07:45:00,0.0,1.6,ESE,ESE
222,2026-04-21,08:00:00,0.0,1.6,ESE,SSE
223,2026-04-21,08:15:00,0.0,3.2,SSE,SE
224,2026-04-21,08:30:00,0.0,1.6,SE,SE
225,2026-04-21,08:45:00,0.0,4.8,S,SSE
226,2026-04-21,09:00:00,0.0,3.2,SE,SE
227,2026-04-21,09:15:00,0.0,4.8,NNE,N
228,2026-04-21,09:30:00,0.0,4.8,SE,SE
229,2026-04-21,09:45:00,0.0,4.8,NNW,NE
230,2026-04-21,10:00:00,0.0,4.8,SW,SSE
231,2026-04-21,10:15:00,0.0,6.4,WSW,NW
232,2026-04-21,10:30:00,0.0,6.4,N,SE
233,2026-04-21,10:45:00,1.6,6.4,N,SSE
234,2026-04-21,11:00:00,1.6,9.7,NNE,NNE
235,2026-04-21,11:15:00,1.6,8.0,NNE,SSE
236,2026-04-21,11:30:00,1.6,9.7,S,N
237,2026-04-21,11:45:00,1.6,6.4,SSW,SSE
238,2026-04-21,12:00:00,3.2,11.3,NNE,NNE
239,2026-04-21,12:15:00,1.6,8.0,NE,NE
240,2026-04-21,12:30:00,1.6,8.0,NW,NW
241,2026-04-21,12:45:00,1.6,8.0,NE,NNE
242,2026-04-21,13:00:00,3.2,12.9,NW,NW
243,2026-04-21,13:15:00,3.2,9.7,N,NNE
244,2026-04-21,13:30:00,3.2,12.9,N,SE
245,2026-04-21,13:45:00,1.6,9.7,W,NE
246,2026-04-21,14:00:00,3.2,12.9,NW,NW
247,2026-04-21,14:15:00,1.6,9.7,NW,NW
248,2026-04-21,14:30:00,1.6,9.7,W,SSE
249,2026-04-21,14:45:00,3.2,11.3,NNE,SSE
250,2026-04-21,15:00:00,3.2,11.3,S,SSE
251,2026-04-21,15:15:00,1.6,12.9,W,SSE
252,2026-04-21,15:30:00,1.6,6.4,N,WNW
253,2026-04-21,15:45:00,0.0,3.2,NNE,N
254,2026-04-21,16:00:00,1.6,6.4,W,NNW
255,2026-04-21,16:15:00,1.6,8.0,WNW,NNW
256,2026-04-21,16:30:00,1.6,6.4,NNW,N
257,2026-04-21,16:45:00,0.0,4.8,W,NNE
258,2026-04-21,17:00:00,0.0,6.4,NNW,NNW
259,2026-04-21,17:15:00,0.0,4.8,WNW,NNW
260,2026-04-21,17:30:00,0.0,6.4,SSE,SE
261,2026-04-21,17:45:00,0.0,6.4,SE,SE
262,2026-04-21,18:00:00,0.0,3.2,SSE,SE
263,2026-04-21,18:15:00,0.0,1.6,ESE,ESE
264,2026-04-21,18:30:00,1.6,4.8,SSE,ESE
265,2026-04-21,18:45:00,0.0,3.2,SSE,SSE
266,2026-04-21,19:00:00,0.0,4.8,NNE,NE
267,2026-04-21,19:15:00,1.6,12.9,NNE,NNE
268,2026-04-21,19:30:00,3.2,9.7,ENE,SE
269,2026-04-21,19:45:00,0.0,6.4,SSW,SE
270,2026-04-21,20:00:00,1.6,8.0,SSE,SSE
271,2026-04-21,20:15:00,3.2,8.0,SW,SSE
272,2026-04-21,20:30:00,1.6,6.4,SSE,SSE
273,2026-04-21,20:45:00,3.2,8.0,SSW,SSE
274,2026-04-21,21:00:00,0.0,1.6,SE,SE
275,2026-04-21,21:15:00,0.0,3.2,SE,SE
276,2026-04-21,21:30:00,0.0,1.6,NNW,N
277,2026-04-21,21:45:00,0.0,3.2,SSE,SSE
278,2026-04-21,22:00:00,0.0,1.6,SE,SE
279,2026-04-21,22:15:00,0.0,1.6,SE,NNW
280,2026-04-21,22:30:00,1.6,8.0,WNW,NW
281,2026-04-21,22:45:00,4.8,16.1,NNE,NW
282,2026-04-21,23:00:00,4.8,14.5,W,WNW
283,2026-04-21,23:15:00,1.6,6.4,WSW,NNW
284,2026-04-21,23:30:00,1.6,6.4,N,NW
285,2026-04-21,23:45:00,0.0,1.6,E,E
571,2026-04-22,00:15:00,0.0,1.6,SSE,SSE
572,2026-04-22,00:30:00,0.0,3.2,ESE,ESE
573,2026-04-22,00:45:00,0.0,0.0,,
574,2026-04-22,01:00:00,0.0,0.0,,
575,2026-04-22,01:15:00,0.0,0.0,,
576,2026-04-22,01:30:00,0.0,0.0,,
577,2026-04-22,01:45:00,0.0,0.0,,
578,2026-04-22,02:00:00,0.0,0.0,,
579,2026-04-22,02:15:00,0.0,0.0,,
580,2026-04-22,02:30:00,0.0,0.0,,
581,2026-04-22,02:45:00,0.0,0.0,,
582,2026-04-22,03:00:00,0.0,0.0,,
583,2026-04-22,03:15:00,0.0,0.0,,
584,2026-04-22,03:30:00,0.0,0.0,,
585,2026-04-22,03:45:00,0.0,0.0,,
586,2026-04-22,04:00:00,0.0,0.0,,
587,2026-04-22,04:15:00,0.0,0.0,,
588,2026-04-22,04:30:00,0.0,1.6,NNE,N
589,2026-04-22,04:45:00,0.0,0.0,,
590,2026-04-22,05:00:00,0.0,0.0,,
591,2026-04-22,05:15:00,0.0,0.0,,
592,2026-04-22,05:30:00,0.0,0.0,,
593,2026-04-22,05:45:00,0.0,0.0,,
594,2026-04-22,06:00:00,0.0,0.0,,
595,2026-04-22,06:15:00,0.0,0.0,,
596,2026-04-22,06:30:00,0.0,0.0,,
597,2026-04-22,06:45:00,0.0,0.0,,
598,2026-04-22,07:00:00,0.0,0.0,,
599,2026-04-22,07:15:00,0.0,0.0,,
600,2026-04-22,07:30:00,0.0,0.0,,
601,2026-04-22,07:45:00,0.0,1.6,NE,NE
602,2026-04-22,08:00:00,0.0,1.6,E,E
603,2026-04-22,08:15:00,0.0,0.0,,
604,2026-04-22,08:30:00,0.0,4.8,NE,NE
605,2026-04-22,08:45:00,0.0,3.2,NW,N
606,2026-04-22,09:00:00,0.0,3.2,NNE,NNE
607,2026-04-22,09:15:00,0.0,6.4,NNE,NE
608,2026-04-22,09:30:00,0.0,4.8,N,NE
609,2026-04-22,09:45:00,1.6,6.4,W,W
610,2026-04-22,10:00:00,0.0,4.8,W,ESE
611,2026-04-22,10:15:00,0.0,6.4,WNW,SE
612,2026-04-22,10:30:00,1.6,9.7,NW,NW
613,2026-04-22,10:45:00,0.0,12.9,NNW,ENE
614,2026-04-22,11:00:00,0.0,6.4,NNE,NE
615,2026-04-22,11:15:00,1.6,9.7,NW,SSE
616,2026-04-22,11:30:00,1.6,9.7,NNW,SE
617,2026-04-22,11:45:00,1.6,6.4,SSE,NE
618,2026-04-22,12:00:00,1.6,6.4,WNW,SE
619,2026-04-22,12:15:00,1.6,11.3,NW,NNW
620,2026-04-22,12:30:00,3.2,8.0,NE,NE
621,2026-04-22,12:45:00,0.0,6.4,NNE,ESE
622,2026-04-22,13:00:00,1.6,6.4,SSW,S
623,2026-04-22,13:15:00,1.6,4.8,SE,SE
624,2026-04-22,13:30:00,1.6,9.7,SSW,S
625,2026-04-22,13:45:00,0.0,9.7,N,SSE
626,2026-04-22,14:00:00,0.0,4.8,NNW,NNE
627,2026-04-22,14:15:00,0.0,4.8,WNW,WNW
628,2026-04-22,14:30:00,1.6,12.9,NW,E
629,2026-04-22,14:45:00,3.2,14.5,SSE,SSE
630,2026-04-22,15:00:00,9.7,29.0,SW,SSE
631,2026-04-22,15:15:00,6.4,20.9,S,SSE
632,2026-04-22,15:30:00,1.6,11.3,SSE,SSE
633,2026-04-22,15:45:00,0.0,3.2,S,SSE
634,2026-04-22,16:00:00,0.0,8.0,WNW,WNW
635,2026-04-22,16:15:00,0.0,9.7,SE,SE
636,2026-04-22,16:30:00,1.6,6.4,ESE,NW
637,2026-04-22,16:45:00,1.6,6.4,SSE,SSE
638,2026-04-22,17:00:00,1.6,6.4,SSE,SSE
639,2026-04-22,17:15:00,0.0,6.4,SSE,SSE
640,2026-04-22,17:30:00,0.0,4.8,NE,NW
641,2026-04-22,17:45:00,0.0,3.2,NNE,NNW
642,2026-04-22,18:00:00,1.6,11.3,WNW,NW
643,2026-04-22,18:15:00,3.2,19.3,NW,NW
644,2026-04-22,18:30:00,4.8,16.1,N,N
645,2026-04-22,18:45:00,0.0,6.4,WNW,N
646,2026-04-22,19:00:00,0.0,3.2,SSE,SSE
647,2026-04-22,19:15:00,1.6,4.8,SE,SE
648,2026-04-22,19:30:00,0.0,4.8,NW,NNE
649,2026-04-22,19:45:00,0.0,8.0,NNE,NE
650,2026-04-22,20:00:00,3.2,12.9,N,NNW
651,2026-04-22,20:15:00,0.0,3.2,WNW,WNW
652,2026-04-22,20:30:00,0.0,0.0,,
653,2026-04-22,20:45:00,0.0,0.0,,
654,2026-04-22,21:00:00,0.0,4.8,SE,SE
655,2026-04-22,21:15:00,0.0,0.0,,
656,2026-04-22,21:30:00,1.6,6.4,SSE,SSE
657,2026-04-22,21:45:00,0.0,6.4,ESE,SSE
658,2026-04-22,22:00:00,0.0,3.2,SE,SE
659,2026-04-22,22:15:00,0.0,1.6,SE,SE
660,2026-04-22,22:30:00,0.0,0.0,,
661,2026-04-22,22:45:00,0.0,0.0,,
662,2026-04-22,23:00:00,0.0,0.0,,
663,2026-04-22,23:15:00,0.0,0.0,,
664,2026-04-22,23:30:00,0.0,0.0,,
665,2026-04-22,23:45:00,0.0,0.0,,
666,2026-04-23,00:15:00,0.0,0.0,,
667,2026-04-23,00:30:00,0.0,0.0,,
668,2026-04-23,00:45:00,0.0,0.0,,
669,2026-04-23,01:00:00,0.0,0.0,,
670,2026-04-23,01:15:00,0.0,0.0,,
671,2026-04-23,01:30:00,0.0,1.6,NE,NE
672,2026-04-23,01:45:00,0.0,6.4,WNW,NW
673,2026-04-23,02:00:00,1.6,6.4,WNW,NW
674,2026-04-23,02:15:00,0.0,0.0,,
675,2026-04-23,02:30:00,0.0,1.6,NW,NW
676,2026-04-23,02:45:00,1.6,11.3,NE,NNW
677,2026-04-23,03:00:00,3.2,11.3,NW,NNW
678,2026-04-23,03:15:00,1.6,8.0,WNW,NW
679,2026-04-23,03:30:00,0.0,0.0,,
680,2026-04-23,03:45:00,0.0,1.6,ENE,ENE
681,2026-04-23,04:00:00,0.0,0.0,,
682,2026-04-23,04:15:00,0.0,0.0,,
683,2026-04-23,04:30:00,0.0,0.0,,
684,2026-04-23,04:45:00,0.0,0.0,,
685,2026-04-23,05:00:00,0.0,0.0,,
686,2026-04-23,05:15:00,0.0,0.0,,
687,2026-04-23,05:30:00,0.0,0.0,,
688,2026-04-23,05:45:00,0.0,0.0,,
689,2026-04-23,06:00:00,0.0,0.0,,
690,2026-04-23,06:15:00,0.0,0.0,,
691,2026-04-23,06:30:00,0.0,0.0,,
692,2026-04-23,06:45:00,0.0,0.0,,
693,2026-04-23,07:00:00,0.0,0.0,,
694,2026-04-23,07:15:00,0.0,1.6,N,N
695,2026-04-23,07:30:00,0.0,1.6,NNW,NNW
696,2026-04-23,07:45:00,0.0,1.6,NW,NW
697,2026-04-23,08:00:00,0.0,0.0,,
698,2026-04-23,08:15:00,0.0,1.6,NNE,E
699,2026-04-23,08:30:00,0.0,4.8,NNE,NNE
700,2026-04-23,08:45:00,0.0,4.8,NNE,NNE
701,2026-04-23,09:00:00,0.0,4.8,ESE,SE
702,2026-04-23,09:15:00,0.0,3.2,ESE,SE
703,2026-04-23,09:30:00,0.0,3.2,S,SE
704,2026-04-23,09:45:00,0.0,4.8,SE,SE
705,2026-04-23,10:00:00,0.0,6.4,NNE,NNE
706,2026-04-23,10:15:00,0.0,4.8,SE,SE
707,2026-04-23,10:30:00,0.0,8.0,W,ESE
708,2026-04-23,10:45:00,1.6,8.0,NNE,NE
709,2026-04-23,11:00:00,1.6,12.9,NW,NE
710,2026-04-23,11:15:00,1.6,4.8,SE,SE
711,2026-04-23,11:30:00,0.0,4.8,SE,SE
712,2026-04-23,11:45:00,0.0,4.8,NNW,NW
713,2026-04-23,12:00:00,3.2,9.7,SSE,NE
714,2026-04-23,12:15:00,0.0,4.8,WNW,NE
715,2026-04-23,12:30:00,1.6,8.0,SSW,SE
716,2026-04-23,12:45:00,1.6,9.7,SSE,SSE
717,2026-04-23,13:00:00,1.6,11.3,SSE,SE
718,2026-04-23,13:15:00,1.6,12.9,WSW,SE
719,2026-04-23,13:30:00,1.6,8.0,NNE,NW
720,2026-04-23,13:45:00,0.0,4.8,NNW,WNW
721,2026-04-23,14:00:00,1.6,11.3,SSE,SSE
722,2026-04-23,14:15:00,3.2,11.3,SSE,SSE
723,2026-04-23,14:30:00,1.6,8.0,SSE,SSE
724,2026-04-23,14:45:00,1.6,8.0,S,SSE
725,2026-04-23,15:00:00,0.0,4.8,NE,NE
726,2026-04-23,15:15:00,1.6,11.3,NNE,SE
727,2026-04-23,15:30:00,1.6,8.0,NNE,NNE
728,2026-04-23,15:45:00,1.6,12.9,NE,SE
729,2026-04-23,16:00:00,4.8,12.9,S,S
730,2026-04-23,16:15:00,4.8,9.7,SSW,SSE
731,2026-04-23,16:30:00,3.2,9.7,S,SSE
732,2026-04-23,16:45:00,3.2,11.3,SSW,SSE
733,2026-04-23,17:00:00,4.8,11.3,SW,SSE
734,2026-04-23,17:15:00,3.2,9.7,WSW,SSE
735,2026-04-23,17:30:00,1.6,11.3,WSW,SSE
736,2026-04-23,17:45:00,1.6,9.7,SSE,SSE
737,2026-04-23,18:00:00,3.2,9.7,SSE,SSE
738,2026-04-23,18:15:00,3.2,8.0,SSE,SSE
739,2026-04-23,18:30:00,1.6,8.0,SSE,SSE
740,2026-04-23,18:45:00,1.6,8.0,WSW,SSE
741,2026-04-23,19:00:00,0.0,1.6,SSE,SE
742,2026-04-23,19:15:00,0.0,6.4,SW,SE
743,2026-04-23,19:30:00,1.6,4.8,S,SSE
744,2026-04-23,19:45:00,1.6,8.0,SSE,SSE
745,2026-04-23,20:00:00,0.0,3.2,SSE,SSE
746,2026-04-23,20:15:00,0.0,0.0,,
747,2026-04-23,20:30:00,0.0,1.6,E,E
748,2026-04-23,20:45:00,0.0,0.0,,
749,2026-04-23,21:00:00,0.0,0.0,,
750,2026-04-23,21:15:00,0.0,0.0,,
751,2026-04-23,21:30:00,0.0,0.0,,
752,2026-04-23,21:45:00,0.0,0.0,,
753,2026-04-23,22:00:00,0.0,0.0,,
754,2026-04-23,22:15:00,0.0,0.0,,
755,2026-04-23,22:30:00,0.0,0.0,,
756,2026-04-23,22:45:00,0.0,0.0,,
757,2026-04-23,23:00:00,0.0,0.0,,
758,2026-04-23,23:15:00,0.0,0.0,,
759,2026-04-23,23:30:00,0.0,0.0,,
760,2026-04-23,23:45:00,0.0,0.0,,
761,2026-04-24,00:15:00,0.0,0.0,,
762,2026-04-24,05:30:00,0.0,0.0,,
763,2026-04-24,05:45:00,0.0,0.0,,
764,2026-04-24,06:00:00,0.0,0.0,,
765,2026-04-24,06:15:00,0.0,0.0,,
766,2026-04-24,06:30:00,0.0,0.0,,
767,2026-04-24,09:15:00,0.0,4.8,NNE,NNE
768,2026-04-24,09:30:00,1.6,6.4,SSE,NE
769,2026-04-24,09:45:00,0.0,6.4,N,NNE
